가게,맛,양,주문,사용자id,리뷰
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
파스타입니다-마포점,5,5,"（Hit）스테이크매콤크림파스타/1(맛 선택(매콤1단계)),（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(매콤2단계)),우삼겹 필라프/1(맛 선택(매콤1단계))",ta,늦은시간 파스타가 넘 먹고싶었는데 맛있게 잘먹었슴다~
파스타입니다-마포점,5,5,"쉬림프로제 파스타/1(맛 선택(기본)),베이컨 까르보나라 파스타/1(맛 선택(기본))",sn,잘먹었습니다 다음에 또 먹을게요
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,최고
파스타입니다-마포점,5,5,"베이컨 토마토파스타/1(맛 선택(기본)),（리조또）베이컨버섯 크림 리조또/1(맛 선택(기본))",br,맛있게 잘 먹었어요
파스타입니다-마포점,5,5,	,so,"
（매출1위）매콤크림 파스타/1(맛 선택(기본)),우삼겹 필라프/1(맛 선택(기본))"
파스타입니다-마포점,5,5,（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),kk,감사합니다
파스타입니다-마포점,5,5,（간편한끼강추）스테이크동/1,ki,스테이크 엄청 맛있어요 꼭 디시 주문할게요~
파스타입니다-마포점,5,5,"베이컨 까르보나라 파스타/1(맛 선택(기본),추가 선택(피클))",mo,배달이 배달 예정시간보다 30분 정도를 늦게 왔어요 ㅠㅠ 양도 많고 맛도 있었습니당
파스타입니다-마포점,5,5,스테이크쉬림프로제파스타/1(맛 선택(기본)),mo,맛있게 먹었습니다!
파스타입니다-마포점,5,5,"（매출2위）우삼겹 알리오올리오 파스타/1(맛 선택(기본)),봉골레 파스타/1(맛 선택(기본))",me,맛있어요 잘먹었습니다
페리카나-홍익대점,5,5,"두마리치킨메뉴 （양념＋양념）/1,떡추가 /1",98,맛과양 끝내줘요 꼬들목 식감이 맛있네요
페리카나-홍익대점,5,5,"맵삭치킨/1,양념소스/1",pa,언제나 맛있어요 다음에 또 시킬게요
페리카나-홍익대점,5,5,	,mo,"
꼬들목/1,후라이드/1(추가 선택(무 추가)),감자튀김/1"
페리카나-홍익대점,5,5,두마리치킨A（후라이드＋양념치킨）/1,sg,페라카나 역시 맛있어요~~
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hs,굿 아주 맛있습니다!
페리카나-홍익대점,5,5,페리윙반반/1,12,감사합니다 잘먹었습니다 ㅎㅎ
페리카나-홍익대점,5,5,반반치킨/1(추가 선택(콜라 1.25L 추가)),te,ㅠㅠㅜ 넘 맛나요 설날 새벽인데도 배달 받아줘서 감동...
페리카나-홍익대점,5,5,"양념치킨/1(추가 선택(무 추가)),떡추가 /1",an,맛있게 잘 먹었어요
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋매운양념반）/1,sy,맥주랑 먹으면 바로 힐링모드네용
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hj,드라마 보면서 맛있게 먹었숩니당ㅋㅋ
페리카나-홍익대점,5,5,"두마리치킨메뉴 （양념＋양념）/1,떡추가 /1",98,맛과양 끝내줘요 꼬들목 식감이 맛있네요
페리카나-홍익대점,5,5,"맵삭치킨/1,양념소스/1",pa,언제나 맛있어요 다음에 또 시킬게요
페리카나-홍익대점,5,5,	,mo,"
꼬들목/1,후라이드/1(추가 선택(무 추가)),감자튀김/1"
페리카나-홍익대점,5,5,두마리치킨A（후라이드＋양념치킨）/1,sg,페라카나 역시 맛있어요~~
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hs,굿 아주 맛있습니다!
페리카나-홍익대점,5,5,페리윙반반/1,12,감사합니다 잘먹었습니다 ㅎㅎ
페리카나-홍익대점,5,5,반반치킨/1(추가 선택(콜라 1.25L 추가)),te,ㅠㅠㅜ 넘 맛나요 설날 새벽인데도 배달 받아줘서 감동...
페리카나-홍익대점,5,5,"양념치킨/1(추가 선택(무 추가)),떡추가 /1",an,맛있게 잘 먹었어요
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋매운양념반）/1,sy,맥주랑 먹으면 바로 힐링모드네용
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hj,드라마 보면서 맛있게 먹었숩니당ㅋㅋ
페리카나-홍익대점,5,5,"두마리치킨메뉴 （양념＋양념）/1,떡추가 /1",98,맛과양 끝내줘요 꼬들목 식감이 맛있네요
페리카나-홍익대점,5,5,"맵삭치킨/1,양념소스/1",pa,언제나 맛있어요 다음에 또 시킬게요
페리카나-홍익대점,5,5,	,mo,"
꼬들목/1,후라이드/1(추가 선택(무 추가)),감자튀김/1"
페리카나-홍익대점,5,5,두마리치킨A（후라이드＋양념치킨）/1,sg,페라카나 역시 맛있어요~~
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hs,굿 아주 맛있습니다!
페리카나-홍익대점,5,5,페리윙반반/1,12,감사합니다 잘먹었습니다 ㅎㅎ
페리카나-홍익대점,5,5,반반치킨/1(추가 선택(콜라 1.25L 추가)),te,ㅠㅠㅜ 넘 맛나요 설날 새벽인데도 배달 받아줘서 감동...
페리카나-홍익대점,5,5,"양념치킨/1(추가 선택(무 추가)),떡추가 /1",an,맛있게 잘 먹었어요
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋매운양념반）/1,sy,맥주랑 먹으면 바로 힐링모드네용
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hj,드라마 보면서 맛있게 먹었숩니당ㅋㅋ
페리카나-홍익대점,5,5,"두마리치킨메뉴 （양념＋양념）/1,떡추가 /1",98,맛과양 끝내줘요 꼬들목 식감이 맛있네요
페리카나-홍익대점,5,5,"맵삭치킨/1,양념소스/1",pa,언제나 맛있어요 다음에 또 시킬게요
페리카나-홍익대점,5,5,	,mo,"
꼬들목/1,후라이드/1(추가 선택(무 추가)),감자튀김/1"
페리카나-홍익대점,5,5,두마리치킨A（후라이드＋양념치킨）/1,sg,페라카나 역시 맛있어요~~
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hs,굿 아주 맛있습니다!
페리카나-홍익대점,5,5,페리윙반반/1,12,감사합니다 잘먹었습니다 ㅎㅎ
페리카나-홍익대점,5,5,반반치킨/1(추가 선택(콜라 1.25L 추가)),te,ㅠㅠㅜ 넘 맛나요 설날 새벽인데도 배달 받아줘서 감동...
페리카나-홍익대점,5,5,"양념치킨/1(추가 선택(무 추가)),떡추가 /1",an,맛있게 잘 먹었어요
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋매운양념반）/1,sy,맥주랑 먹으면 바로 힐링모드네용
페리카나-홍익대점,5,5,뼈 반반（후라이드반＋양념반）/1,hj,드라마 보면서 맛있게 먹었숩니당ㅋㅋ
페리카나-홍익대점,5,5,"두마리치킨메뉴 （양념＋양념）/1,떡추가 /1",98,맛과양 끝내줘요 꼬들목 식감이 맛있네요
페리카나-홍익대점,5,5,"맵삭치킨/1,양념소스/1",pa,언제나 맛있어요 다음에 또 시킬게요
